"","YEAR","SIDE_QUAD","SITE_TRANSECT","SCIENTIFIC_NAME","OCC"
"6452",2012,"40_I","AQUE_1","Muricea fruticosa",0
"6453",2013,"40_I","AQUE_1","Muricea fruticosa",0
"6454",2014,"40_I","AQUE_1","Muricea fruticosa",0
"6455",2015,"40_I","AQUE_1","Muricea fruticosa",0
"6456",2016,"40_I","AQUE_1","Muricea fruticosa",0
"6457",2017,"40_I","AQUE_1","Muricea fruticosa",0
"6458",2018,"40_I","AQUE_1","Muricea fruticosa",0
"6459",2019,"40_I","AQUE_1","Muricea fruticosa",0
"6460",2020,"40_I","AQUE_1","Muricea fruticosa",0
"6461",2021,"40_I","AQUE_1","Muricea fruticosa",0
"6462",2022,"40_I","AQUE_1","Muricea fruticosa",0
"6463",2001,"40_O","AQUE_1","Muricea fruticosa",0
"6464",2002,"40_O","AQUE_1","Muricea fruticosa",0
"6465",2003,"40_O","AQUE_1","Muricea fruticosa",0
"6466",2004,"40_O","AQUE_1","Muricea fruticosa",0
"6467",2005,"40_O","AQUE_1","Muricea fruticosa",0
"6468",2006,"40_O","AQUE_1","Muricea fruticosa",0
"6469",2007,"40_O","AQUE_1","Muricea fruticosa",0
"6470",2008,"40_O","AQUE_1","Muricea fruticosa",0
"6471",2009,"40_O","AQUE_1","Muricea fruticosa",0
"6472",2010,"40_O","AQUE_1","Muricea fruticosa",0
"6473",2011,"40_O","AQUE_1","Muricea fruticosa",0
"6474",2012,"40_O","AQUE_1","Muricea fruticosa",0
"6475",2013,"40_O","AQUE_1","Muricea fruticosa",0
"6476",2014,"40_O","AQUE_1","Muricea fruticosa",0
"6477",2015,"40_O","AQUE_1","Muricea fruticosa",0
"6478",2016,"40_O","AQUE_1","Muricea fruticosa",0
"6479",2017,"40_O","AQUE_1","Muricea fruticosa",0
"6480",2018,"40_O","AQUE_1","Muricea fruticosa",0
"6481",2019,"40_O","AQUE_1","Muricea fruticosa",0
"6482",2020,"40_O","AQUE_1","Muricea fruticosa",0
"6483",2021,"40_O","AQUE_1","Muricea fruticosa",0
"6484",2022,"40_O","AQUE_1","Muricea fruticosa",0
"6485",2001,"20_I","AQUE_1","Mytilus californianus",0
"6486",2002,"20_I","AQUE_1","Mytilus californianus",0
"6487",2003,"20_I","AQUE_1","Mytilus californianus",0
"6488",2004,"20_I","AQUE_1","Mytilus californianus",0
"6489",2005,"20_I","AQUE_1","Mytilus californianus",0
"6490",2006,"20_I","AQUE_1","Mytilus californianus",0
"6491",2007,"20_I","AQUE_1","Mytilus californianus",0
"6492",2008,"20_I","AQUE_1","Mytilus californianus",0
"6493",2009,"20_I","AQUE_1","Mytilus californianus",0
"6494",2010,"20_I","AQUE_1","Mytilus californianus",0
"6495",2011,"20_I","AQUE_1","Mytilus californianus",0
"6496",2012,"20_I","AQUE_1","Mytilus californianus",0
"6497",2013,"20_I","AQUE_1","Mytilus californianus",0
"6498",2014,"20_I","AQUE_1","Mytilus californianus",0
"6499",2015,"20_I","AQUE_1","Mytilus californianus",0
"6500",2016,"20_I","AQUE_1","Mytilus californianus",0
"6501",2017,"20_I","AQUE_1","Mytilus californianus",0
"6502",2018,"20_I","AQUE_1","Mytilus californianus",0
"6503",2019,"20_I","AQUE_1","Mytilus californianus",0
"6504",2020,"20_I","AQUE_1","Mytilus californianus",0
"6505",2021,"20_I","AQUE_1","Mytilus californianus",0
"6506",2022,"20_I","AQUE_1","Mytilus californianus",0
"6507",2001,"20_O","AQUE_1","Mytilus californianus",0
"6508",2002,"20_O","AQUE_1","Mytilus californianus",0
"6509",2003,"20_O","AQUE_1","Mytilus californianus",0
"6510",2004,"20_O","AQUE_1","Mytilus californianus",0
"6511",2005,"20_O","AQUE_1","Mytilus californianus",0
"6512",2006,"20_O","AQUE_1","Mytilus californianus",0
"6513",2007,"20_O","AQUE_1","Mytilus californianus",0
"6514",2008,"20_O","AQUE_1","Mytilus californianus",0
"6515",2009,"20_O","AQUE_1","Mytilus californianus",0
"6516",2010,"20_O","AQUE_1","Mytilus californianus",0
"6517",2011,"20_O","AQUE_1","Mytilus californianus",0
"6518",2012,"20_O","AQUE_1","Mytilus californianus",0
"6519",2013,"20_O","AQUE_1","Mytilus californianus",0
"6520",2014,"20_O","AQUE_1","Mytilus californianus",0
"6521",2015,"20_O","AQUE_1","Mytilus californianus",0
"6522",2016,"20_O","AQUE_1","Mytilus californianus",0
"6523",2017,"20_O","AQUE_1","Mytilus californianus",0
"6524",2018,"20_O","AQUE_1","Mytilus californianus",0
"6525",2019,"20_O","AQUE_1","Mytilus californianus",0
"6526",2020,"20_O","AQUE_1","Mytilus californianus",0
"6527",2021,"20_O","AQUE_1","Mytilus californianus",0
"6528",2022,"20_O","AQUE_1","Mytilus californianus",0
"6529",2001,"40_I","AQUE_1","Mytilus californianus",0
"6530",2002,"40_I","AQUE_1","Mytilus californianus",0
"6531",2003,"40_I","AQUE_1","Mytilus californianus",0
"6532",2004,"40_I","AQUE_1","Mytilus californianus",0
"6533",2005,"40_I","AQUE_1","Mytilus californianus",0
"6534",2006,"40_I","AQUE_1","Mytilus californianus",0
"6535",2007,"40_I","AQUE_1","Mytilus californianus",0
"6536",2008,"40_I","AQUE_1","Mytilus californianus",0
"6537",2009,"40_I","AQUE_1","Mytilus californianus",0
"6538",2010,"40_I","AQUE_1","Mytilus californianus",0
"6539",2011,"40_I","AQUE_1","Mytilus californianus",0
"6540",2012,"40_I","AQUE_1","Mytilus californianus",0
"6541",2013,"40_I","AQUE_1","Mytilus californianus",0
"6542",2014,"40_I","AQUE_1","Mytilus californianus",0
"6543",2015,"40_I","AQUE_1","Mytilus californianus",0
"6544",2016,"40_I","AQUE_1","Mytilus californianus",0
"6545",2017,"40_I","AQUE_1","Mytilus californianus",0
"6546",2018,"40_I","AQUE_1","Mytilus californianus",0
"6547",2019,"40_I","AQUE_1","Mytilus californianus",0
"6548",2020,"40_I","AQUE_1","Mytilus californianus",0
"6549",2021,"40_I","AQUE_1","Mytilus californianus",0
"6550",2022,"40_I","AQUE_1","Mytilus californianus",0
"6551",2001,"40_O","AQUE_1","Mytilus californianus",0
"6552",2002,"40_O","AQUE_1","Mytilus californianus",0
"6553",2003,"40_O","AQUE_1","Mytilus californianus",0
"6554",2004,"40_O","AQUE_1","Mytilus californianus",0
"6555",2005,"40_O","AQUE_1","Mytilus californianus",0
"6556",2006,"40_O","AQUE_1","Mytilus californianus",0
"6557",2007,"40_O","AQUE_1","Mytilus californianus",0
"6558",2008,"40_O","AQUE_1","Mytilus californianus",0
"6559",2009,"40_O","AQUE_1","Mytilus californianus",0
"6560",2010,"40_O","AQUE_1","Mytilus californianus",0
"6561",2011,"40_O","AQUE_1","Mytilus californianus",0
"6562",2012,"40_O","AQUE_1","Mytilus californianus",0
"6563",2013,"40_O","AQUE_1","Mytilus californianus",0
"6564",2014,"40_O","AQUE_1","Mytilus californianus",0
"6565",2015,"40_O","AQUE_1","Mytilus californianus",0
"6566",2016,"40_O","AQUE_1","Mytilus californianus",0
"6567",2017,"40_O","AQUE_1","Mytilus californianus",0
"6568",2018,"40_O","AQUE_1","Mytilus californianus",0
"6569",2019,"40_O","AQUE_1","Mytilus californianus",0
"6570",2020,"40_O","AQUE_1","Mytilus californianus",0
"6571",2021,"40_O","AQUE_1","Mytilus californianus",0
"6572",2022,"40_O","AQUE_1","Mytilus californianus",0
"6573",2001,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6574",2002,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6575",2003,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6576",2004,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6577",2005,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6578",2006,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6579",2007,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6580",2008,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6581",2009,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6582",2010,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6583",2011,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6584",2012,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6585",2013,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6586",2014,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6587",2015,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6588",2016,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6589",2017,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6590",2018,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6591",2019,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6592",2020,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6593",2021,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6594",2022,"20_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6595",2001,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6596",2002,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6597",2003,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6598",2004,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6599",2005,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6600",2006,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6601",2007,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6602",2008,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6603",2009,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",1
"6604",2010,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6605",2011,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6606",2012,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6607",2013,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6608",2014,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6609",2015,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6610",2016,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6611",2017,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6612",2018,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6613",2019,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6614",2020,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6615",2021,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6616",2022,"20_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6617",2001,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6618",2002,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6619",2003,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6620",2004,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6621",2005,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6622",2006,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6623",2007,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6624",2008,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6625",2009,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6626",2010,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6627",2011,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6628",2012,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6629",2013,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6630",2014,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6631",2015,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6632",2016,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6633",2017,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6634",2018,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6635",2019,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6636",2020,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6637",2021,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6638",2022,"40_I","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6639",2001,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6640",2002,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6641",2003,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6642",2004,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6643",2005,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6644",2006,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6645",2007,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6646",2008,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6647",2009,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6648",2010,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6649",2011,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6650",2012,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6651",2013,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6652",2014,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6653",2015,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6654",2016,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6655",2017,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6656",2018,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6657",2019,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6658",2020,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6659",2021,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6660",2022,"40_O","AQUE_1","Neoptilota spp.; Ptilota spp.; Rhodoptilum spp.",0
"6661",2001,"20_I","AQUE_1","Nienburgia andersoniana",0
"6662",2002,"20_I","AQUE_1","Nienburgia andersoniana",0
"6663",2003,"20_I","AQUE_1","Nienburgia andersoniana",0
"6664",2004,"20_I","AQUE_1","Nienburgia andersoniana",0
"6665",2005,"20_I","AQUE_1","Nienburgia andersoniana",0
"6666",2006,"20_I","AQUE_1","Nienburgia andersoniana",0
"6667",2007,"20_I","AQUE_1","Nienburgia andersoniana",0
"6668",2008,"20_I","AQUE_1","Nienburgia andersoniana",0
"6669",2009,"20_I","AQUE_1","Nienburgia andersoniana",1
"6670",2010,"20_I","AQUE_1","Nienburgia andersoniana",0
"6671",2011,"20_I","AQUE_1","Nienburgia andersoniana",0
"6672",2012,"20_I","AQUE_1","Nienburgia andersoniana",0
"6673",2013,"20_I","AQUE_1","Nienburgia andersoniana",0
"6674",2014,"20_I","AQUE_1","Nienburgia andersoniana",0
"6675",2015,"20_I","AQUE_1","Nienburgia andersoniana",0
"6676",2016,"20_I","AQUE_1","Nienburgia andersoniana",0
"6677",2017,"20_I","AQUE_1","Nienburgia andersoniana",0
"6678",2018,"20_I","AQUE_1","Nienburgia andersoniana",0
"6679",2019,"20_I","AQUE_1","Nienburgia andersoniana",0
"6680",2020,"20_I","AQUE_1","Nienburgia andersoniana",0
"6681",2021,"20_I","AQUE_1","Nienburgia andersoniana",0
"6682",2022,"20_I","AQUE_1","Nienburgia andersoniana",0
"6683",2001,"20_O","AQUE_1","Nienburgia andersoniana",0
"6684",2002,"20_O","AQUE_1","Nienburgia andersoniana",0
"6685",2003,"20_O","AQUE_1","Nienburgia andersoniana",0
"6686",2004,"20_O","AQUE_1","Nienburgia andersoniana",0
"6687",2005,"20_O","AQUE_1","Nienburgia andersoniana",0
"6688",2006,"20_O","AQUE_1","Nienburgia andersoniana",0
"6689",2007,"20_O","AQUE_1","Nienburgia andersoniana",0
"6690",2008,"20_O","AQUE_1","Nienburgia andersoniana",0
"6691",2009,"20_O","AQUE_1","Nienburgia andersoniana",0
"6692",2010,"20_O","AQUE_1","Nienburgia andersoniana",0
"6693",2011,"20_O","AQUE_1","Nienburgia andersoniana",0
"6694",2012,"20_O","AQUE_1","Nienburgia andersoniana",0
"6695",2013,"20_O","AQUE_1","Nienburgia andersoniana",0
"6696",2014,"20_O","AQUE_1","Nienburgia andersoniana",0
"6697",2015,"20_O","AQUE_1","Nienburgia andersoniana",0
"6698",2016,"20_O","AQUE_1","Nienburgia andersoniana",0
"6699",2017,"20_O","AQUE_1","Nienburgia andersoniana",0
"6700",2018,"20_O","AQUE_1","Nienburgia andersoniana",0
"6701",2019,"20_O","AQUE_1","Nienburgia andersoniana",0
"6702",2020,"20_O","AQUE_1","Nienburgia andersoniana",0
"6703",2021,"20_O","AQUE_1","Nienburgia andersoniana",0
"6704",2022,"20_O","AQUE_1","Nienburgia andersoniana",0
"6705",2001,"40_I","AQUE_1","Nienburgia andersoniana",0
"6706",2002,"40_I","AQUE_1","Nienburgia andersoniana",0
"6707",2003,"40_I","AQUE_1","Nienburgia andersoniana",0
"6708",2004,"40_I","AQUE_1","Nienburgia andersoniana",0
"6709",2005,"40_I","AQUE_1","Nienburgia andersoniana",0
"6710",2006,"40_I","AQUE_1","Nienburgia andersoniana",0
"6711",2007,"40_I","AQUE_1","Nienburgia andersoniana",0
"6712",2008,"40_I","AQUE_1","Nienburgia andersoniana",0
"6713",2009,"40_I","AQUE_1","Nienburgia andersoniana",1
"6714",2010,"40_I","AQUE_1","Nienburgia andersoniana",0
"6715",2011,"40_I","AQUE_1","Nienburgia andersoniana",0
"6716",2012,"40_I","AQUE_1","Nienburgia andersoniana",0
"6717",2013,"40_I","AQUE_1","Nienburgia andersoniana",0
"6718",2014,"40_I","AQUE_1","Nienburgia andersoniana",0
"6719",2015,"40_I","AQUE_1","Nienburgia andersoniana",0
"6720",2016,"40_I","AQUE_1","Nienburgia andersoniana",0
"6721",2017,"40_I","AQUE_1","Nienburgia andersoniana",0
"6722",2018,"40_I","AQUE_1","Nienburgia andersoniana",0
"6723",2019,"40_I","AQUE_1","Nienburgia andersoniana",0
"6724",2020,"40_I","AQUE_1","Nienburgia andersoniana",0
"6725",2021,"40_I","AQUE_1","Nienburgia andersoniana",0
"6726",2022,"40_I","AQUE_1","Nienburgia andersoniana",0
"6727",2001,"40_O","AQUE_1","Nienburgia andersoniana",0
"6728",2002,"40_O","AQUE_1","Nienburgia andersoniana",0
"6729",2003,"40_O","AQUE_1","Nienburgia andersoniana",0
"6730",2004,"40_O","AQUE_1","Nienburgia andersoniana",0
"6731",2005,"40_O","AQUE_1","Nienburgia andersoniana",0
"6732",2006,"40_O","AQUE_1","Nienburgia andersoniana",1
"6733",2007,"40_O","AQUE_1","Nienburgia andersoniana",0
"6734",2008,"40_O","AQUE_1","Nienburgia andersoniana",0
"6735",2009,"40_O","AQUE_1","Nienburgia andersoniana",0
"6736",2010,"40_O","AQUE_1","Nienburgia andersoniana",0
"6737",2011,"40_O","AQUE_1","Nienburgia andersoniana",0
"6738",2012,"40_O","AQUE_1","Nienburgia andersoniana",0
"6739",2013,"40_O","AQUE_1","Nienburgia andersoniana",0
"6740",2014,"40_O","AQUE_1","Nienburgia andersoniana",0
"6741",2015,"40_O","AQUE_1","Nienburgia andersoniana",0
"6742",2016,"40_O","AQUE_1","Nienburgia andersoniana",0
"6743",2017,"40_O","AQUE_1","Nienburgia andersoniana",0
"6744",2018,"40_O","AQUE_1","Nienburgia andersoniana",0
"6745",2019,"40_O","AQUE_1","Nienburgia andersoniana",0
"6746",2020,"40_O","AQUE_1","Nienburgia andersoniana",0
"6747",2021,"40_O","AQUE_1","Nienburgia andersoniana",0
"6748",2022,"40_O","AQUE_1","Nienburgia andersoniana",0
"6749",2001,"20_I","AQUE_1","Obelia spp.",0
"6750",2002,"20_I","AQUE_1","Obelia spp.",0
"6751",2003,"20_I","AQUE_1","Obelia spp.",0
"6752",2004,"20_I","AQUE_1","Obelia spp.",0
"6753",2005,"20_I","AQUE_1","Obelia spp.",0
"6754",2006,"20_I","AQUE_1","Obelia spp.",0
"6755",2007,"20_I","AQUE_1","Obelia spp.",0
"6756",2008,"20_I","AQUE_1","Obelia spp.",0
"6757",2009,"20_I","AQUE_1","Obelia spp.",0
"6758",2010,"20_I","AQUE_1","Obelia spp.",0
"6759",2011,"20_I","AQUE_1","Obelia spp.",0
"6760",2012,"20_I","AQUE_1","Obelia spp.",0
"6761",2013,"20_I","AQUE_1","Obelia spp.",0
"6762",2014,"20_I","AQUE_1","Obelia spp.",0
"6763",2015,"20_I","AQUE_1","Obelia spp.",0
"6764",2016,"20_I","AQUE_1","Obelia spp.",0
"6765",2017,"20_I","AQUE_1","Obelia spp.",0
"6766",2018,"20_I","AQUE_1","Obelia spp.",0
"6767",2019,"20_I","AQUE_1","Obelia spp.",0
"6768",2020,"20_I","AQUE_1","Obelia spp.",0
"6769",2021,"20_I","AQUE_1","Obelia spp.",0
"6770",2022,"20_I","AQUE_1","Obelia spp.",0
"6771",2001,"20_O","AQUE_1","Obelia spp.",0
"6772",2002,"20_O","AQUE_1","Obelia spp.",0
"6773",2003,"20_O","AQUE_1","Obelia spp.",0
"6774",2004,"20_O","AQUE_1","Obelia spp.",0
"6775",2005,"20_O","AQUE_1","Obelia spp.",0
"6776",2006,"20_O","AQUE_1","Obelia spp.",0
"6777",2007,"20_O","AQUE_1","Obelia spp.",0
"6778",2008,"20_O","AQUE_1","Obelia spp.",0
"6779",2009,"20_O","AQUE_1","Obelia spp.",0
"6780",2010,"20_O","AQUE_1","Obelia spp.",0
"6781",2011,"20_O","AQUE_1","Obelia spp.",0
"6782",2012,"20_O","AQUE_1","Obelia spp.",0
"6783",2013,"20_O","AQUE_1","Obelia spp.",0
"6784",2014,"20_O","AQUE_1","Obelia spp.",0
"6785",2015,"20_O","AQUE_1","Obelia spp.",0
"6786",2016,"20_O","AQUE_1","Obelia spp.",0
"6787",2017,"20_O","AQUE_1","Obelia spp.",0
"6788",2018,"20_O","AQUE_1","Obelia spp.",0
"6789",2019,"20_O","AQUE_1","Obelia spp.",0
"6790",2020,"20_O","AQUE_1","Obelia spp.",0
"6791",2021,"20_O","AQUE_1","Obelia spp.",0
"6792",2022,"20_O","AQUE_1","Obelia spp.",0
"6793",2001,"40_I","AQUE_1","Obelia spp.",0
"6794",2002,"40_I","AQUE_1","Obelia spp.",0
"6795",2003,"40_I","AQUE_1","Obelia spp.",0
"6796",2004,"40_I","AQUE_1","Obelia spp.",0
"6797",2005,"40_I","AQUE_1","Obelia spp.",0
"6798",2006,"40_I","AQUE_1","Obelia spp.",0
"6799",2007,"40_I","AQUE_1","Obelia spp.",0
"6800",2008,"40_I","AQUE_1","Obelia spp.",0
"6801",2009,"40_I","AQUE_1","Obelia spp.",0
"6802",2010,"40_I","AQUE_1","Obelia spp.",0
"6803",2011,"40_I","AQUE_1","Obelia spp.",0
"6804",2012,"40_I","AQUE_1","Obelia spp.",0
"6805",2013,"40_I","AQUE_1","Obelia spp.",0
"6806",2014,"40_I","AQUE_1","Obelia spp.",0
"6807",2015,"40_I","AQUE_1","Obelia spp.",0
"6808",2016,"40_I","AQUE_1","Obelia spp.",0
"6809",2017,"40_I","AQUE_1","Obelia spp.",0
"6810",2018,"40_I","AQUE_1","Obelia spp.",0
"6811",2019,"40_I","AQUE_1","Obelia spp.",0
"6812",2020,"40_I","AQUE_1","Obelia spp.",0
"6813",2021,"40_I","AQUE_1","Obelia spp.",0
"6814",2022,"40_I","AQUE_1","Obelia spp.",0
"6815",2001,"40_O","AQUE_1","Obelia spp.",0
"6816",2002,"40_O","AQUE_1","Obelia spp.",0
"6817",2003,"40_O","AQUE_1","Obelia spp.",0
"6818",2004,"40_O","AQUE_1","Obelia spp.",0
"6819",2005,"40_O","AQUE_1","Obelia spp.",0
"6820",2006,"40_O","AQUE_1","Obelia spp.",0
"6821",2007,"40_O","AQUE_1","Obelia spp.",0
"6822",2008,"40_O","AQUE_1","Obelia spp.",0
"6823",2009,"40_O","AQUE_1","Obelia spp.",0
"6824",2010,"40_O","AQUE_1","Obelia spp.",0
"6825",2011,"40_O","AQUE_1","Obelia spp.",0
"6826",2012,"40_O","AQUE_1","Obelia spp.",0
"6827",2013,"40_O","AQUE_1","Obelia spp.",0
"6828",2014,"40_O","AQUE_1","Obelia spp.",0
