"","X","siteID","yearID","tot_turnover","gain","loss","jaccard","SITE_TRANS","YEAR","SITE","TRANSECT","DRY_GM2","DRY_GM2_l1","DRY_GM2_l2","DRY_GM2_l3","DRY_GM2_l4","DRY_GM2_l5","TEMP_C","TEMP_C_l1","TEMP_C_l2","TEMP_C_l3","TEMP_C_l4","TEMP_C_l5","chla","chla_l1","chla_l2","chla_l3","chla_l4","chla_l5"
"424",424,34,16,0.19047619047619,0.0952380952380952,0.0909090909090909,0.80952380952381,"SCTW_3",2015,"SCTW",3,0,19.458,204.831333333333,147.447666666667,463.995666666667,348.161,19.25235942566,15.397463099631,18.8251009095096,14.6815260751288,17.3327374024374,13.5128749456852,0.480987514058749,2.17957618335883,0.602866445978482,2.32305966814359,0.907199283440908,3.3491306702296
"425",425,1,17,0.473684210526316,0.210526315789474,0.263157894736842,0.526315789473684,"ABUR_1",2016,"ABUR",1,22.701,349.163,226.669,567.525,697.306666666667,51.1936666666667,16.073516036381,14.529557788007,18.1817787520982,15.2820502589454,17.8851170006832,14.7846014354344,1.62821547190348,3.69212873776753,0.751398041844368,1.64173535505931,0.628409296274185,1.99598747491836
"426",426,2,17,0.333333333333333,0.181818181818182,0.142857142857143,0.666666666666667,"ABUR_2",2016,"ABUR",2,2.162,0,0.0616666666666667,0,0,47.564,16.073516036381,14.529557788007,18.1817787520982,15.2820502589454,17.8851170006832,14.7846014354344,1.62821547190348,3.69212873776753,0.751398041844368,1.64173535505931,0.628409296274185,1.99598747491836
"427",427,3,17,0.5,0.333333333333333,0.166666666666667,0.5,"AQUE_1",2016,"AQUE",1,755.619,232.387333333333,0,645.667,349.299,0,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,18.0597827043297,14.602588122938,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617,0.639922201633454,2.22128140926361
"428",428,4,17,0.277777777777778,0.0666666666666667,0.1875,0.722222222222222,"AQUE_2",2016,"AQUE",2,178.365,614.477,9.97566666666667,824.803,474.874666666667,176.589666666667,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,18.0597827043297,14.602588122938,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617,0.639922201633454,2.22128140926361
"429",429,5,17,0.235294117647059,0.0666666666666667,0.15,0.764705882352941,"AQUE_3",2016,"AQUE",3,380.258333333333,347.070666666667,111.343,473.478,334.029,502.665,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,18.0597827043297,14.602588122938,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617,0.639922201633454,2.22128140926361
"430",430,6,17,0.235294117647059,0.0714285714285714,0.153846153846154,0.764705882352941,"AQUE_4",2016,"AQUE",4,259.951,736.161,175.738666666667,614.008,375.168666666667,43.82,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,18.0597827043297,14.602588122938,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617,0.639922201633454,2.22128140926361
"431",431,7,17,0.347826086956522,0.2,0.136363636363636,0.652173913043478,"AQUE_5",2016,"AQUE",5,208.941333333333,887.501,180.806,648.6,353.857,2.35533333333333,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,18.0597827043297,14.602588122938,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617,0.639922201633454,2.22128140926361
"432",432,8,17,0.235294117647059,0.0833333333333333,0.142857142857143,0.764705882352941,"AQUE_6",2016,"AQUE",6,255.116,353.548666666667,289.708,618.332,4.44733333333333,0,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,18.0597827043297,14.602588122938,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617,0.639922201633454,2.22128140926361
"433",433,9,17,0.285714285714286,0.117647058823529,0.166666666666667,0.714285714285714,"BULL_1",2016,"BULL",1,218.68,603.105333333333,392.526333333333,572.93,312.780666666667,48.645,16.031410867438,13.9567485388577,17.7059973504921,14.8552705775219,17.4922551948426,14.2527285408346,2.59277234474818,3.87486404180527,0.698093871275583,1.59065099557241,0.836672355731328,3.52950651446978
"434",434,10,17,0.25,0.0769230769230769,0.166666666666667,0.75,"BULL_3",2016,"BULL",3,45.712,527.226,528.732333333333,309.227666666667,449.696,43.24,16.031410867438,13.9567485388577,17.7059973504921,14.8552705775219,17.4922551948426,14.2527285408346,2.59277234474818,3.87486404180527,0.698093871275583,1.59065099557241,0.836672355731328,3.52950651446978
"435",435,11,17,0.307692307692308,0.214285714285714,0.0833333333333333,0.692307692307692,"BULL_6",2016,"BULL",6,211.999333333333,540.035666666667,214.038,216.2,248.691666666667,17.296,16.031410867438,13.9567485388577,17.7059973504921,14.8552705775219,17.4922551948426,14.2527285408346,2.59277234474818,3.87486404180527,0.698093871275583,1.59065099557241,0.836672355731328,3.52950651446978
"436",436,12,17,0.333333333333333,0.0909090909090909,0.214285714285714,0.666666666666667,"GOLB_1",2016,"GOLB",1,130.801,49.424,217.281,14.5463333333333,544.174666666667,208.826333333333,17.026279652492,14.7145414904205,18.8185616715865,15.591906787938,18.4556211423307,15.0689617524339,1.91184920072555,5.25211801131565,0.601693972945214,1.76914624373118,0.597998157143593,2.10551635424296
"437",437,13,17,0.272727272727273,0.0833333333333333,0.181818181818182,0.727272727272727,"GOLB_2",2016,"GOLB",2,97.29,220.895666666667,90.804,100.718,325.442666666667,353.179333333333,17.026279652492,14.7145414904205,18.8185616715865,15.591906787938,18.4556211423307,15.0689617524339,1.91184920072555,5.25211801131565,0.601693972945214,1.76914624373118,0.597998157143593,2.10551635424296
"438",438,14,17,0.294117647058824,0.111111111111111,0.166666666666667,0.705882352941177,"IVEE_1",2016,"IVEE",1,140.53,808.920333333333,560.081333333333,861.618666666667,2.84033333333333,9.729,16.0150147939213,14.3066209411356,17.3504882193221,15.1241525209094,17.713644402163,15.5163612049963,1.78267852465312,5.53012267748515,0.59501784046491,1.71735754112403,0.603243008255959,1.65775089462598
"439",439,15,17,0.333333333333333,0.0666666666666667,0.25,0.666666666666667,"IVEE_2",2016,"IVEE",2,599.955,855.071,177.284,277.817,126.085666666667,0,16.0150147939213,14.3066209411356,17.3504882193221,15.1241525209094,17.713644402163,15.5163612049963,1.78267852465312,5.53012267748515,0.59501784046491,1.71735754112403,0.603243008255959,1.65775089462598
"440",440,16,17,0.307692307692308,0.0909090909090909,0.2,0.692307692307692,"IVEE_3",2016,"IVEE",3,1001.992,382.548333333333,1469.079,875.293,0,1166.75033333333,16.0150147939213,14.3066209411356,17.3504882193221,15.1241525209094,17.713644402163,15.5163612049963,1.78267852465312,5.53012267748515,0.59501784046491,1.71735754112403,0.603243008255959,1.65775089462598
"441",441,17,17,0.3,0.1,0.2,0.7,"IVEE_5",2016,"IVEE",5,135.105333333333,487.531,148.317666666667,0.37,0,189.483333333333,16.0150147939213,14.3066209411356,17.3504882193221,15.1241525209094,17.713644402163,15.5163612049963,1.78267852465312,5.53012267748515,0.59501784046491,1.71735754112403,0.603243008255959,1.65775089462598
"442",442,18,17,0.285714285714286,0.0769230769230769,0.2,0.714285714285714,"IVEE_6",2016,"IVEE",6,392.336,351.081333333333,874.873,1.485,22.2723333333333,426.530666666667,16.0150147939213,14.3066209411356,17.3504882193221,15.1241525209094,17.713644402163,15.5163612049963,1.78267852465312,5.53012267748515,0.59501784046491,1.71735754112403,0.603243008255959,1.65775089462598
"443",443,19,17,0.3,0.0666666666666667,0.222222222222222,0.7,"IVEE_7",2016,"IVEE",7,138.694,390.241,415.133,361.054,597.793,726.678666666667,16.0150147939213,14.3066209411356,17.3504882193221,15.1241525209094,17.713644402163,15.5163612049963,1.78267852465312,5.53012267748515,0.59501784046491,1.71735754112403,0.603243008255959,1.65775089462598
"444",444,20,17,0.307692307692308,0.0833333333333333,0.2,0.692307692307692,"IVEE_8",2016,"IVEE",8,83.396,639.056,101.704666666667,405.375,364.515,356.915,16.0150147939213,14.3066209411356,17.3504882193221,15.1241525209094,17.713644402163,15.5163612049963,1.78267852465312,5.53012267748515,0.59501784046491,1.71735754112403,0.603243008255959,1.65775089462598
"445",445,21,17,0.3,0.0526315789473684,0.210526315789474,0.7,"MOHK_1",2016,"MOHK",1,476.064333333333,326.585333333333,584.694,205.049,458.344,773.996,17.2101167490228,14.8894052713987,18.7019026161949,15.644020223398,18.4283664882715,15.0850967471204,1.62821547190348,3.69212873776753,0.751398041844368,1.64173535505931,0.628409296274185,1.99598747491836
"446",446,22,17,0.235294117647059,0.0769230769230769,0.13961038961039,0.764705882352941,"MOHK_2",2016,"MOHK",2,456.198,1924.18,882.754,611.846,845.342,1215.23733333333,17.2101167490228,14.8894052713987,18.7019026161949,15.644020223398,18.4283664882715,15.0850967471204,1.62821547190348,3.69212873776753,0.751398041844368,1.64173535505931,0.628409296274185,1.99598747491836
"447",447,23,17,0.1875,0.0714285714285714,0.111111111111111,0.8125,"NAPL_1",2016,"NAPL",1,532.098666666667,621.575,492.66,237.943333333333,333.568,36.754,16.505766634267,14.4433915151131,18.380575001439,15.3807786947615,18.0660131533502,14.6770581687612,2.04477636019389,5.56351629892984,0.591271097461383,1.87835050125917,0.667421514789263,2.69077679514885
"448",448,24,17,0.222222222222222,0.0625,0.15,0.777777777777778,"NAPL_2",2016,"NAPL",2,958.908666666667,721.027,710.278666666667,192.479666666667,316.733,50.8686666666667,16.505766634267,14.4433915151131,18.380575001439,15.3807786947615,18.0660131533502,14.6770581687612,2.04477636019389,5.56351629892984,0.591271097461383,1.87835050125917,0.667421514789263,2.69077679514885
"449",449,25,17,0.3125,0.111111111111111,0.2,0.6875,"NAPL_3",2016,"NAPL",3,1076.38833333333,566.005333333333,394.943,75.3413333333333,293.012666666667,292.951,16.505766634267,14.4433915151131,18.380575001439,15.3807786947615,18.0660131533502,14.6770581687612,2.04477636019389,5.56351629892984,0.591271097461383,1.87835050125917,0.667421514789263,2.69077679514885
"450",450,26,17,0.3,0.111111111111111,0.2,0.7,"NAPL_4",2016,"NAPL",4,211.797333333333,265.694666666667,13.6876666666667,61.0416666666667,0,0,16.505766634267,14.4433915151131,18.380575001439,15.3807786947615,18.0660131533502,14.6770581687612,2.04477636019389,5.56351629892984,0.591271097461383,1.87835050125917,0.667421514789263,2.69077679514885
"451",451,27,17,0.214285714285714,0.0625,0.142857142857143,0.785714285714286,"NAPL_5",2016,"NAPL",5,633.915333333333,450.777,339.495666666667,158.907,8.648,0,16.505766634267,14.4433915151131,18.380575001439,15.3807786947615,18.0660131533502,14.6770581687612,2.04477636019389,5.56351629892984,0.591271097461383,1.87835050125917,0.667421514789263,2.69077679514885
"452",452,28,17,0.222222222222222,0.105263157894737,0.117647058823529,0.777777777777778,"NAPL_6",2016,"NAPL",6,685.052,774.239,321.982,217.466,57.293,10.8716666666667,16.505766634267,14.4433915151131,18.380575001439,15.3807786947615,18.0660131533502,14.6770581687612,2.04477636019389,5.56351629892984,0.591271097461383,1.87835050125917,0.667421514789263,2.69077679514885
"453",453,29,17,0.31578947368421,0.157894736842105,0.166666666666667,0.68421052631579,"NAPL_7",2016,"NAPL",7,884.381333333333,695.214333333333,502.665,24.9246666666667,51.888,6.486,16.505766634267,14.4433915151131,18.380575001439,15.3807786947615,18.0660131533502,14.6770581687612,2.04477636019389,5.56351629892984,0.591271097461383,1.87835050125917,0.667421514789263,2.69077679514885
"454",454,30,17,0.176470588235294,0.0526315789473684,0.125,0.823529411764706,"NAPL_8",2016,"NAPL",8,468.196333333333,637.975,185.284333333333,149.301333333333,0,10.81,16.505766634267,14.4433915151131,18.380575001439,15.3807786947615,18.0660131533502,14.6770581687612,2.04477636019389,5.56351629892984,0.591271097461383,1.87835050125917,0.667421514789263,2.69077679514885
"455",455,31,17,0.277777777777778,0.15,0.117647058823529,0.722222222222222,"SCDI_2",2016,"SCDI",2,0,10.81,38.916,15.134,0,6.54766666666667,17.1166140825609,14.4081933500342,18.784583839787,15.1634690371671,18.404707908824,14.5380609325586,1.94366928935051,3.857139925162,0.636499131719271,2.4190946718057,1.05432548125585,3.23559120297432
"456",456,32,17,0.15,0.0952380952380952,0.0526315789473684,0.85,"SCDI_3",2016,"SCDI",3,0,0,0,2.162,1.20433333333333,7.567,17.1166140825609,14.4081933500342,18.784583839787,15.1634690371671,18.404707908824,14.5380609325586,1.94366928935051,3.857139925162,0.636499131719271,2.4190946718057,1.05432548125585,3.23559120297432
"457",457,33,17,0.217391304347826,0.0869565217391304,0.136363636363636,0.782608695652174,"SCTW_2",2016,"SCTW",2,17.296,0,98.371,73.055,102.818333333333,229.480333333333,17.6136301756407,14.5443191186518,19.25235942566,15.397463099631,18.8251009095096,14.6815260751288,1.57427246371905,4.41296283404033,0.480987514058749,2.17957618335883,0.602866445978482,2.32305966814359
"458",458,34,17,0.136363636363636,0.1,0,0.863636363636364,"SCTW_3",2016,"SCTW",3,4.324,0,19.458,204.831333333333,147.447666666667,463.995666666667,17.6136301756407,14.5443191186518,19.25235942566,15.397463099631,18.8251009095096,14.6815260751288,1.57427246371905,4.41296283404033,0.480987514058749,2.17957618335883,0.602866445978482,2.32305966814359
"459",459,1,18,0.705882352941177,0.176470588235294,0.529411764705882,0.294117647058824,"ABUR_1",2017,"ABUR",1,2.162,22.701,349.163,226.669,567.525,697.306666666667,16.5713240372993,13.8783237897399,16.073516036381,14.529557788007,18.1817787520982,15.2820502589454,1.91150408983231,9.36987100044887,1.62821547190348,3.69212873776753,0.751398041844368,1.64173535505931
"460",460,2,18,0.4,0.230769230769231,0.153846153846154,0.6,"ABUR_2",2017,"ABUR",2,21.9033333333333,2.162,0,0.0616666666666667,0,0,16.5713240372993,13.8783237897399,16.073516036381,14.529557788007,18.1817787520982,15.2820502589454,1.91150408983231,9.36987100044887,1.62821547190348,3.69212873776753,0.751398041844368,1.64173535505931
"461",461,3,18,0.466666666666667,0.333333333333333,0.133333333333333,0.533333333333333,"AQUE_1",2017,"AQUE",1,316.179333333333,755.619,232.387333333333,0,645.667,349.299,17.2719028695293,13.8233455708298,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,1.65503996610642,5.34103345870972,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617
"462",462,4,18,0.352941176470588,0.133333333333333,0.210526315789474,0.647058823529412,"AQUE_2",2017,"AQUE",2,131.882,178.365,614.477,9.97566666666667,824.803,474.874666666667,17.2719028695293,13.8233455708298,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,1.65503996610642,5.34103345870972,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617
"463",463,5,18,0.277777777777778,0.125,0.133333333333333,0.722222222222222,"AQUE_3",2017,"AQUE",3,550.665,380.258333333333,347.070666666667,111.343,473.478,334.029,17.2719028695293,13.8233455708298,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,1.65503996610642,5.34103345870972,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617
"464",464,6,18,0.266666666666667,0.166666666666667,0.0769230769230769,0.733333333333333,"AQUE_4",2017,"AQUE",4,328.624,259.951,736.161,175.738666666667,614.008,375.168666666667,17.2719028695293,13.8233455708298,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,1.65503996610642,5.34103345870972,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617
"465",465,7,18,0.3,0.0869565217391304,0.210526315789474,0.7,"AQUE_5",2017,"AQUE",5,583.74,208.941333333333,887.501,180.806,648.6,353.857,17.2719028695293,13.8233455708298,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,1.65503996610642,5.34103345870972,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617
"466",466,8,18,0.307692307692308,0.153846153846154,0.133333333333333,0.692307692307692,"AQUE_6",2017,"AQUE",6,318.669,255.116,353.548666666667,289.708,618.332,4.44733333333333,17.2719028695293,13.8233455708298,16.6562752187932,14.4083168234223,18.4504208624571,15.2675569798069,1.65503996610642,5.34103345870972,2.26145893335342,6.56377281745275,0.603803142905236,1.87721965213617
"467",467,9,18,0.375,0.2,0.166666666666667,0.625,"BULL_1",2017,"BULL",1,206.102333333333,218.68,603.105333333333,392.526333333333,572.93,312.780666666667,16.3137045990905,13.3752567145173,16.031410867438,13.9567485388577,17.7059973504921,14.8552705775219,2.10683164993922,5.43189851442973,2.59277234474818,3.87486404180527,0.698093871275583,1.59065099557241
"468",468,10,18,0.461538461538462,0.176470588235294,0.272727272727273,0.538461538461538,"BULL_3",2017,"BULL",3,153.502,45.712,527.226,528.732333333333,309.227666666667,449.696,16.3137045990905,13.3752567145173,16.031410867438,13.9567485388577,17.7059973504921,14.8552705775219,2.10683164993922,5.43189851442973,2.59277234474818,3.87486404180527,0.698093871275583,1.59065099557241
"469",469,11,18,0.470588235294118,0.266666666666667,0.2,0.529411764705882,"BULL_6",2017,"BULL",6,172.96,211.999333333333,540.035666666667,214.038,216.2,248.691666666667,16.3137045990905,13.3752567145173,16.031410867438,13.9567485388577,17.7059973504921,14.8552705775219,2.10683164993922,5.43189851442973,2.59277234474818,3.87486404180527,0.698093871275583,1.59065099557241
"470",470,12,18,0.416666666666667,0.230769230769231,0.181818181818182,0.583333333333333,"GOLB_1",2017,"GOLB",1,131.111,130.801,49.424,217.281,14.5463333333333,544.174666666667,17.3810012594458,14.0281103172681,17.026279652492,14.7145414904205,18.8185616715865,15.591906787938,2.32438770929972,5.9964538415273,1.91184920072555,5.25211801131565,0.601693972945214,1.76914624373118
"471",471,13,18,0.405882352941176,0.25,0.142857142857143,0.594117647058824,"GOLB_2",2017,"GOLB",2,458.434666666667,97.29,220.895666666667,90.804,100.718,325.442666666667,17.3810012594458,14.0281103172681,17.026279652492,14.7145414904205,18.8185616715865,15.591906787938,2.32438770929972,5.9964538415273,1.91184920072555,5.25211801131565,0.601693972945214,1.76914624373118
"472",472,14,18,0.363636363636364,0.181818181818182,0.166666666666667,0.636363636363636,"IVEE_1",2017,"IVEE",1,61.617,140.53,808.920333333333,560.081333333333,861.618666666667,2.84033333333333,16.2791547516261,13.636186056607,16.0150147939213,14.3066209411356,17.3504882193221,15.1241525209094,2.34671801328659,6.54306640227635,1.78267852465312,5.53012267748515,0.59501784046491,1.71735754112403
